"","sample_id","sample_date","nutrient","rollmean"
"3443","Q1",1994-07-05,"mg",3.746
"3444","Q1",1994-07-12,"mg",3.676
"3445","Q1",1994-07-19,"mg",3.576
"3446","Q1",1994-07-26,"mg",3.505
"3447","Q1",1994-08-02,"mg",3.81666666666667
"3448","Q1",1994-08-09,"mg",3.83555555555556
"3449","Q1",1994-08-16,"mg",3.7
"3450","Q1",1994-08-23,"mg",3.39888888888889
"3451","Q1",1994-08-30,"mg",3.39666666666667
"3452","Q1",1994-09-06,"mg",3.39444444444444
"3453","Q1",1994-09-13,"mg",3.40444444444444
"3454","Q1",1994-09-20,"mg",3.39444444444444
"3455","Q1",1994-09-27,"mg",3.34555555555556
"3456","Q1",1994-10-04,"mg",3.16777777777778
"3457","Q1",1994-10-11,"mg",2.98777777777778
"3458","Q1",1994-10-18,"mg",2.99
"3459","Q1",1994-10-25,"mg",3.18333333333333
"3460","Q1",1994-11-01,"mg",3.14222222222222
"3461","Q1",1994-11-08,"mg",2.98444444444444
"3462","Q1",1994-11-15,"mg",2.96777777777778
"3463","Q1",1994-11-22,"mg",2.99333333333333
"3464","Q1",1994-11-29,"mg",3.04444444444444
"3465","Q1",1994-12-06,"mg",2.985
"3466","Q1",1994-12-13,"mg",3.11
"3467","Q1",1994-12-20,"mg",3.06166666666667
"3468","Q1",1994-12-27,"mg",3.036
"3469","Q2",1988-01-05,"mg",2.00466666666667
"3470","Q2",1988-01-12,"mg",2.00466666666667
"3471","Q2",1988-01-19,"mg",2.0325
"3472","Q2",1988-01-26,"mg",2.07352941176471
"3473","Q2",1988-01-29,"mg",2.07352941176471
"3474","Q2",1988-01-29,"mg",2.07352941176471
"3475","Q2",1988-01-29,"mg",2.07352941176471
"3476","Q2",1988-01-29,"mg",2.07352941176471
"3477","Q2",1988-01-29,"mg",2.07352941176471
"3478","Q2",1988-01-29,"mg",2.07352941176471
"3479","Q2",1988-01-29,"mg",2.07352941176471
"3480","Q2",1988-01-29,"mg",2.07352941176471
"3481","Q2",1988-02-02,"mg",2.11
"3482","Q2",1988-02-02,"mg",2.11
"3483","Q2",1988-02-03,"mg",2.11
"3484","Q2",1988-02-04,"mg",2.11
"3485","Q2",1988-02-09,"mg",2.10944444444444
"3486","Q2",1988-02-10,"mg",2.10944444444444
"3487","Q2",1988-02-16,"mg",2.11388888888889
"3488","Q2",1988-02-23,"mg",2.04388888888889
"3489","Q2",1988-03-01,"mg",2.202
"3490","Q2",1988-03-08,"mg",2.34625
"3491","Q2",1988-03-15,"mg",2.38666666666667
"3492","Q2",1988-03-23,"mg",2.35444444444444
"3493","Q2",1988-03-29,"mg",2.33444444444444
"3494","Q2",1988-04-05,"mg",2.31666666666667
"3495","Q2",1988-04-12,"mg",2.185
"3496","Q2",1988-04-19,"mg",2.036
"3497","Q2",1988-04-26,"mg",2.138
"3498","Q2",1988-05-03,"mg",2.188
"3499","Q2",1988-05-10,"mg",2.187
"3500","Q2",1988-05-10,"mg",2.187
"3501","Q2",1988-05-10,"mg",2.187
"3502","Q2",1988-05-10,"mg",2.187
"3503","Q2",1988-05-10,"mg",2.187
"3504","Q2",1988-05-17,"mg",2.175
"3505","Q2",1988-05-24,"mg",2.147
"3506","Q2",1988-05-31,"mg",2.133
"3507","Q2",1988-06-07,"mg",2.119
"3508","Q2",1988-06-14,"mg",2.24666666666667
"3509","Q2",1988-06-21,"mg",2.316
"3510","Q2",1988-06-28,"mg",2.20727272727273
"3511","Q2",1988-07-05,"mg",2.24
"3512","Q2",1988-07-12,"mg",2.23818181818182
"3513","Q2",1988-07-19,"mg",2.26454545454545
"3514","Q2",1988-07-22,"mg",2.26454545454545
"3515","Q2",1988-07-26,"mg",2.01333333333333
"3516","Q2",1988-07-26,"mg",2.01333333333333
"3517","Q2",1988-08-02,"mg",2.01466666666667
"3518","Q2",1988-08-09,"mg",2.02866666666667
"3519","Q2",1988-08-16,"mg",2.00866666666667
"3520","Q2",1988-08-23,"mg",2.04285714285714
"3521","Q2",1988-08-24,"mg",2.04285714285714
"3522","Q2",1988-08-24,"mg",2.04285714285714
"3523","Q2",1988-08-24,"mg",2.04285714285714
"3524","Q2",1988-08-24,"mg",2.04285714285714
"3525","Q2",1988-08-24,"mg",2.04285714285714
"3526","Q2",1988-08-30,"mg",2.13384615384615
"3527","Q2",1988-09-06,"mg",2.10153846153846
"3528","Q2",1988-09-13,"mg",2.05916666666667
"3529","Q2",1988-09-20,"mg",1.98454545454545
"3530","Q2",1988-09-27,"mg",2.42571428571429
"3531","Q2",1988-10-04,"mg",2.41142857142857
"3532","Q2",1988-10-11,"mg",2.37
"3533","Q2",1988-10-18,"mg",2.37714285714286
"3534","Q2",1988-10-25,"mg",2.33571428571429
"3535","Q2",1988-11-01,"mg",2.33
"3536","Q2",1988-11-07,"mg",2.4
"3537","Q2",1988-11-15,"mg",2.38125
"3538","Q2",1988-11-22,"mg",2.37555555555556
"3539","Q2",1988-11-29,"mg",2.38666666666667
"3540","Q2",1988-12-06,"mg",2.40555555555556
"3541","Q2",1988-12-13,"mg",2.36333333333333
"3542","Q2",1988-12-20,"mg",2.38555555555556
"3543","Q2",1988-12-27,"mg",2.43111111111111
"3544","Q2",1989-01-03,"mg",2.44222222222222
"3545","Q2",1989-01-10,"mg",2.43444444444444
"3546","Q2",1989-01-17,"mg",2.48333333333333
"3547","Q2",1989-01-24,"mg",2.48666666666667
"3548","Q2",1989-01-31,"mg",2.46777777777778
"3549","Q2",1989-02-07,"mg",2.47777777777778
"3550","Q2",1989-02-14,"mg",2.52
"3551","Q2",1989-02-21,"mg",2.85666666666667
"3552","Q2",1989-02-28,"mg",2.85111111111111
"3553","Q2",1989-03-07,"mg",2.82888888888889
"3554","Q2",1989-03-09,"mg",2.82888888888889
"3555","Q2",1989-03-14,"mg",2.79333333333333
"3556","Q2",1989-03-14,"mg",2.79333333333333
"3557","Q2",1989-03-21,"mg",2.76888888888889
"3558","Q2",1989-03-28,"mg",2.78555555555556
"3559","Q2",1989-04-04,"mg",2.82666666666667
"3560","Q2",1989-04-11,"mg",2.80111111111111
"3561","Q2",1989-04-18,"mg",2.87666666666667
"3562","Q2",1989-04-25,"mg",2.56222222222222
"3563","Q2",1989-05-02,"mg",2.58333333333333
"3564","Q2",1989-05-09,"mg",2.61333333333333
"3565","Q2",1989-05-16,"mg",2.65666666666667
"3566","Q2",1989-05-23,"mg",2.67555555555556
"3567","Q2",1989-05-30,"mg",2.71444444444444
"3568","Q2",1989-06-06,"mg",2.56222222222222
"3569","Q2",1989-06-13,"mg",2.57777777777778
"3570","Q2",1989-06-20,"mg",2.51666666666667
"3571","Q2",1989-06-27,"mg",2.49111111111111
"3572","Q2",1989-07-05,"mg",2.45666666666667
"3573","Q2",1989-07-11,"mg",2.46888888888889
"3574","Q2",1989-07-18,"mg",2.48444444444444
"3575","Q2",1989-07-26,"mg",2.35666666666667
"3576","Q2",1989-08-01,"mg",2.32666666666667
"3577","Q2",1989-08-08,"mg",2.49888888888889
"3578","Q2",1989-08-15,"mg",2.53777777777778
"3579","Q2",1989-08-22,"mg",2.54111111111111
"3580","Q2",1989-08-29,"mg",2.581
"3581","Q2",1989-09-05,"mg",2.62
"3582","Q2",1989-09-12,"mg",2.623
"3583","Q2",1989-09-20,"mg",2.641
"3584","Q2",1989-09-22,"mg",2.641
"3585","Q2",1989-09-26,"mg",2.789
"3586","Q2",1989-09-26,"mg",2.789
"3587","Q2",1989-10-03,"mg",2.875
"3588","Q2",1989-10-05,"mg",2.875
"3589","Q2",1989-10-10,"mg",2.90181818181818
"3590","Q2",1989-10-17,"mg",2.91727272727273
"3591","Q2",1989-10-24,"mg",2.97
"3592","Q2",1989-10-31,"mg",3.044
"3593","Q2",1989-11-07,"mg",3.073
"3594","Q2",1989-11-08,"mg",3.073
"3595","Q2",1989-11-14,"mg",3.097
"3596","Q2",1989-11-21,"mg",3.116
"3597","Q2",1989-11-28,"mg",3.138
"3598","Q2",1989-12-05,"mg",3.121
"3599","Q2",1989-12-12,"mg",3.12111111111111
"3600","Q2",1989-12-19,"mg",3.13333333333333
"3601","Q2",1989-12-26,"mg",3.12333333333333
"3602","Q2",1990-01-02,"mg",3.09888888888889
"3603","Q2",1990-01-09,"mg",3.08666666666667
"3604","Q2",1990-01-16,"mg",3.10444444444444
"3605","Q2",1990-01-23,"mg",3.11111111111111
"3606","Q2",1990-01-30,"mg",3.12
"3607","Q2",1990-02-06,"mg",3.12888888888889
"3608","Q2",1990-02-13,"mg",3.02666666666667
"3609","Q2",1990-02-20,"mg",3.03666666666667
"3610","Q2",1990-02-27,"mg",3.05222222222222
"3611","Q2",1990-03-06,"mg",3.08888888888889
"3612","Q2",1990-03-13,"mg",3.12777777777778
"3613","Q2",1990-03-20,"mg",3.13
"3614","Q2",1990-03-27,"mg",2.47
"3615","Q2",1990-04-03,"mg",2.46
"3616","Q2",1990-04-10,"mg",2.40214285714286
"3617","Q2",1990-04-17,"mg",2.485
"3618","Q2",1990-04-24,"mg",2.49214285714286
"3619","Q2",1990-04-25,"mg",2.49214285714286
"3620","Q2",1990-04-25,"mg",2.49214285714286
"3621","Q2",1990-04-25,"mg",2.49214285714286
"3622","Q2",1990-04-26,"mg",2.49214285714286
"3623","Q2",1990-05-01,"mg",2.49071428571429
"3624","Q2",1990-05-08,"mg",2.48571428571429
"3625","Q2",1990-05-10,"mg",2.48571428571429
"3626","Q2",1990-05-15,"mg",2.48571428571429
"3627","Q2",1990-05-22,"mg",2.48071428571429
"3628","Q2",1990-05-29,"mg",3.05
"3629","Q2",1990-06-05,"mg",3.079
"3630","Q2",1990-06-12,"mg",3.24888888888889
"3631","Q2",1990-06-19,"mg",3.30555555555556
"3632","Q2",1990-06-26,"mg",3.15222222222222
"3633","Q2",1990-07-03,"mg",3.20888888888889
"3634","Q2",1990-07-10,"mg",3.25555555555556
"3635","Q2",1990-07-17,"mg",3.18222222222222
"3636","Q2",1990-07-24,"mg",3.19111111111111
"3637","Q2",1990-07-31,"mg",3.25111111111111
"3638","Q2",1990-08-07,"mg",3.28444444444444
"3639","Q2",1990-08-14,"mg",3.26333333333333
"3640","Q2",1990-08-21,"mg",3.22444444444444
"3641","Q2",1990-08-28,"mg",3.36333333333333
"3642","Q2",1990-09-04,"mg",3.22444444444444
"3643","Q2",1990-09-11,"mg",3.12777777777778
"3644","Q2",1990-09-18,"mg",3.18555555555556
"3645","Q2",1990-09-25,"mg",3.16444444444444
"3646","Q2",1990-10-02,"mg",2.95333333333333
"3647","Q2",1990-10-09,"mg",2.76
"3648","Q2",1990-10-16,"mg",2.77111111111111
"3649","Q2",1990-10-23,"mg",2.78555555555556
"3650","Q2",1990-10-30,"mg",2.78222222222222
"3651","Q2",1990-11-06,"mg",2.712
"3652","Q2",1990-11-13,"mg",2.72090909090909
"3653","Q2",1990-11-20,"mg",2.72818181818182
"3654","Q2",1990-11-27,"mg",2.74909090909091
"3655","Q2",1990-12-04,"mg",2.82090909090909
"3656","Q2",1990-12-04,"mg",2.82090909090909
"3657","Q2",1990-12-11,"mg",2.92636363636364
"3658","Q2",1990-12-14,"mg",2.92636363636364
"3659","Q2",1990-12-18,"mg",2.91909090909091
"3660","Q2",1990-12-25,"mg",2.92181818181818
"3661","Q2",1990-12-31,"mg",2.93
"3662","Q2",1991-01-08,"mg",3.08
"3663","Q2",1991-01-15,"mg",3.17444444444444
"3664","Q2",1991-01-22,"mg",3.06888888888889
"3665","Q2",1991-01-29,"mg",2.94777777777778
"3666","Q2",1991-02-05,"mg",3.03777777777778
"3667","Q2",1991-02-12,"mg",3.02555555555556
"3668","Q2",1991-02-19,"mg",3.00555555555556
"3669","Q2",1991-02-26,"mg",2.97222222222222
"3670","Q2",1991-03-05,"mg",2.96444444444444
"3671","Q2",1991-03-12,"mg",2.95333333333333
"3672","Q2",1991-03-19,"mg",2.88777777777778
"3673","Q2",1991-03-22,"mg",2.88777777777778
"3674","Q2",1991-03-26,"mg",2.94666666666667
"3675","Q2",1991-04-02,"mg",2.90888888888889
"3676","Q2",1991-04-09,"mg",2.90333333333333
"3677","Q2",1991-04-15,"mg",2.92
"3678","Q2",1991-04-23,"mg",2.91888888888889
"3679","Q2",1991-04-30,"mg",2.825
"3680","Q2",1991-05-07,"mg",2.826
"3681","Q2",1991-05-14,"mg",2.834
"3682","Q2",1991-05-21,"mg",2.854
"3683","Q2",1991-05-28,"mg",2.887
"3684","Q2",1991-05-31,"mg",2.887
"3685","Q2",1991-06-01,"mg",3.015
"3686","Q2",1991-06-04,"mg",3.015
"3687","Q2",1991-06-11,"mg",3.006
"3688","Q2",1991-06-18,"mg",3.005
"3689","Q2",1991-06-25,"mg",2.914
"3690","Q2",1991-07-02,"mg",2.99888888888889
"3691","Q2",1991-07-09,"mg",3.07444444444444
"3692","Q2",1991-07-16,"mg",3.20111111111111
"3693","Q2",1991-07-23,"mg",3.30555555555556
"3694","Q2",1991-07-30,"mg",3.008
"3695","Q2",1991-08-06,"mg",3.074
"3696","Q2",1991-08-13,"mg",3.173
"3697","Q2",1991-08-20,"mg",3.157
"3698","Q2",1991-08-27,"mg",3.272
"3699","Q2",1991-08-27,"mg",3.272
"3700","Q2",1991-09-03,"mg",3.224
"3701","Q2",1991-09-10,"mg",3.132
"3702","Q2",1991-09-17,"mg",2.986
"3703","Q2",1991-09-24,"mg",2.888
"3704","Q2",1991-10-01,"mg",3.12888888888889
"3705","Q2",1991-10-08,"mg",2.75727272727273
"3706","Q2",1991-10-15,"mg",2.66909090909091
"3707","Q2",1991-10-22,"mg",2.61333333333333
"3708","Q2",1991-10-29,"mg",2.59333333333333
"3709","Q2",1991-11-05,"mg",2.615
"3710","Q2",1991-11-07,"mg",2.615
"3711","Q2",1991-11-08,"mg",2.615
"3712","Q2",1991-11-12,"mg",2.6275
"3713","Q2",1991-11-18,"mg",2.6675
"3714","Q2",1991-11-22,"mg",2.71153846153846
"3715","Q2",1991-11-26,"mg",2.69083333333333
"3716","Q2",1991-12-03,"mg",2.75333333333333
"3717","Q2",1991-12-10,"mg",2.931
"3718","Q2",1991-12-17,"mg",2.921
"3719","Q2",1991-12-23,"mg",2.892
"3720","Q2",1991-12-30,"mg",3.06888888888889
"3721","Q2",1992-01-07,"mg",2.948
"3722","Q2",1992-01-14,"mg",2.941
"3723","Q2",1992-01-21,"mg",2.956
"3724","Q2",1992-01-28,"mg",2.96
"3725","Q2",1992-02-04,"mg",2.922
"3726","Q2",1992-02-06,"mg",2.922
"3727","Q2",1992-02-11,"mg",2.976
"3728","Q2",1992-02-18,"mg",2.984
"3729","Q2",1992-02-25,"mg",2.969
"3730","Q2",1992-03-03,"mg",2.92
"3731","Q2",1992-03-10,"mg",3.10666666666667
"3732","Q2",1992-03-17,"mg",3.14222222222222
"3733","Q2",1992-03-24,"mg",3.12111111111111
"3734","Q2",1992-04-01,"mg",3.1
"3735","Q2",1992-04-07,"mg",2.97555555555556
"3736","Q2",1992-04-14,"mg",2.98
"3737","Q2",1992-04-21,"mg",2.93111111111111
"3738","Q2",1992-04-28,"mg",2.85333333333333
"3739","Q2",1992-05-05,"mg",2.70888888888889
"3740","Q2",1992-05-12,"mg",2.70222222222222
"3741","Q2",1992-05-19,"mg",2.56444444444444
"3742","Q2",1992-05-26,"mg",2.48222222222222
"3743","Q2",1992-06-02,"mg",2.56111111111111
"3744","Q2",1992-06-09,"mg",2.70555555555556
"3745","Q2",1992-06-16,"mg",2.79666666666667
"3746","Q2",1992-06-23,"mg",2.89333333333333
"3747","Q2",1992-06-30,"mg",2.98777777777778
"3748","Q2",1992-07-07,"mg",3.19666666666667
"3749","Q2",1992-07-14,"mg",3.05333333333333
"3750","Q2",1992-07-21,"mg",3.20333333333333
"3751","Q2",1992-07-28,"mg",3.26
"3752","Q2",1992-08-04,"mg",3.3
"3753","Q2",1992-08-11,"mg",3.19777777777778
"3754","Q2",1992-08-18,"mg",3.13444444444444
"3755","Q2",1992-08-25,"mg",3.08222222222222
"3756","Q2",1992-09-01,"mg",3.04
"3757","Q2",1992-09-08,"mg",3.01666666666667
"3758","Q2",1992-09-15,"mg",3.16333333333333
"3759","Q2",1992-09-22,"mg",3.12555555555556
"3760","Q2",1992-09-29,"mg",3.16555555555556
"3761","Q2",1992-10-06,"mg",3.01333333333333
"3762","Q2",1992-10-13,"mg",2.98444444444444
"3763","Q2",1992-10-20,"mg",2.74555555555556
"3764","Q2",1992-10-27,"mg",2.73555555555556
"3765","Q2",1992-11-03,"mg",2.73888888888889
"3766","Q2",1992-11-10,"mg",2.73
"3767","Q2",1992-11-17,"mg",2.70333333333333
"3768","Q2",1992-11-24,"mg",2.64555555555556
"3769","Q2",1992-12-01,"mg",2.60444444444444
"3770","Q2",1992-12-08,"mg",2.70777777777778
"3771","Q2",1992-12-15,"mg",2.78333333333333
"3772","Q2",1992-12-22,"mg",3.02
"3773","Q2",1992-12-22,"mg",3.02
"3774","Q2",1992-12-29,"mg",3.03333333333333
"3775","Q2",1993-01-05,"mg",3.03222222222222
"3776","Q2",1993-01-12,"mg",3.03333333333333
"3777","Q2",1993-01-19,"mg",3.1
"3778","Q2",1993-01-26,"mg",3.15444444444444
"3779","Q2",1993-02-02,"mg",3.18111111111111
"3780","Q2",1993-02-09,"mg",3.11333333333333
"3781","Q2",1993-02-16,"mg",3.10222222222222
"3782","Q2",1993-02-23,"mg",3.10333333333333
"3783","Q2",1993-03-02,"mg",3.28222222222222
"3784","Q2",1993-03-09,"mg",3.34777777777778
"3785","Q2",1993-03-16,"mg",3.40222222222222
"3786","Q2",1993-03-23,"mg",3.33
"3787","Q2",1993-03-30,"mg",3.35
"3788","Q2",1993-04-06,"mg",3.24333333333333
"3789","Q2",1993-04-13,"mg",3.15666666666667
"3790","Q2",1993-04-20,"mg",3.12111111111111
"3791","Q2",1993-04-27,"mg",3.04444444444444
"3792","Q2",1993-05-04,"mg",2.84666666666667
"3793","Q2",1993-05-11,"mg",2.87222222222222
"3794","Q2",1993-05-18,"mg",2.78777777777778
"3795","Q2",1993-05-25,"mg",2.86444444444444
"3796","Q2",1993-06-01,"mg",2.86
"3797","Q2",1993-06-08,"mg",2.96111111111111
"3798","Q2",1993-06-15,"mg",3.01111111111111
"3799","Q2",1993-06-15,"mg",3.01111111111111
"3800","Q2",1993-06-22,"mg",3.29444444444444
"3801","Q2",1993-06-29,"mg",3.19111111111111
"3802","Q2",1993-07-06,"mg",3.23111111111111
"3803","Q2",1993-07-13,"mg",3.16333333333333
"3804","Q2",1993-07-20,"mg",3.21222222222222
"3805","Q2",1993-07-27,"mg",3.24333333333333
"3806","Q2",1993-08-03,"mg",3.18333333333333
"3807","Q2",1993-08-10,"mg",3.17777777777778
"3808","Q2",1993-08-17,"mg",3.05222222222222
"3809","Q2",1993-08-24,"mg",2.82222222222222
"3810","Q2",1993-08-31,"mg",2.93
"3811","Q2",1993-09-07,"mg",2.90666666666667
"3812","Q2",1993-09-14,"mg",2.87777777777778
"3813","Q2",1993-09-21,"mg",2.85333333333333
"3814","Q2",1993-09-28,"mg",2.79444444444444
"3815","Q2",1993-10-05,"mg",2.85888888888889
"3816","Q2",1993-10-13,"mg",2.85333333333333
"3817","Q2",1993-10-19,"mg",2.97666666666667
"3818","Q2",1993-10-26,"mg",3.10222222222222
"3819","Q2",1993-11-02,"mg",3.1
"3820","Q2",1993-11-09,"mg",2.95444444444444
"3821","Q2",1993-11-16,"mg",2.96666666666667
"3822","Q2",1993-11-23,"mg",2.94222222222222
"3823","Q2",1993-11-30,"mg",2.98222222222222
"3824","Q2",1993-12-07,"mg",2.79222222222222
"3825","Q2",1993-12-14,"mg",2.61555555555556
"3826","Q2",1993-12-21,"mg",2.63555555555556
"3827","Q2",1993-12-28,"mg",2.52666666666667
"3828","Q2",1994-01-04,"mg",2.55666666666667
"3829","Q2",1994-01-11,"mg",2.69
"3830","Q2",1994-01-18,"mg",2.69444444444444
"3831","Q2",1994-01-25,"mg",2.63
"3832","Q2",1994-02-01,"mg",2.47
"3833","Q2",1994-02-08,"mg",2.63888888888889
"3834","Q2",1994-02-15,"mg",2.82888888888889
"3835","Q2",1994-02-22,"mg",2.85666666666667
"3836","Q2",1994-03-01,"mg",2.87222222222222
"3837","Q2",1994-03-08,"mg",2.93222222222222
"3838","Q2",1994-03-15,"mg",2.95333333333333
"3839","Q2",1994-03-22,"mg",2.95222222222222
"3840","Q2",1994-03-29,"mg",3.06333333333333
"3841","Q2",1994-04-05,"mg",3.15
"3842","Q2",1994-04-12,"mg",3.10444444444444
"3843","Q2",1994-04-19,"mg",3.05666666666667
"3844","Q2",1994-04-26,"mg",3.04333333333333
"3845","Q2",1994-05-03,"mg",3.17222222222222
"3846","Q2",1994-05-10,"mg",3.18888888888889
"3847","Q2",1994-05-17,"mg",3.20625
"3848","Q2",1994-05-24,"mg",3.24125
"3849","Q2",1994-05-31,"mg",3.11777777777778
"3850","Q2",1994-06-07,"mg",3.09
"3851","Q2",1994-06-14,"mg",3.1425
"3852","Q2",1994-06-21,"mg",3.11875
"3853","Q2",1994-06-28,"mg",3.12571428571429
"3854","Q2",1994-06-30,"mg",3.12571428571429
"3855","Q2",1994-07-05,"mg",2.72571428571429
"3856","Q2",1994-07-12,"mg",2.59714285714286
"3857","Q2",1994-07-19,"mg",2.59714285714286
"3858","Q2",1994-07-26,"mg",2.48333333333333
"3859","Q2",1994-08-02,"mg",2.3875
"3860","Q2",1994-08-09,"mg",2.21333333333333
"3861","Q2",1994-08-16,"mg",2.21333333333333
"3862","Q2",1994-08-23,"mg",1.93333333333333
"3863","Q2",1994-08-30,"mg",1.93333333333333
"3864","Q2",1994-09-06,"mg",2.085
"3865","Q2",1994-09-13,"mg",1.64
"3866","Q2",1994-09-20,"mg",1.64
"3867","Q2",1994-09-27,"mg",1.975
"3868","Q2",1994-10-04,"mg",1.975
"3869","Q2",1994-10-11,"mg",1.92333333333333
"3870","Q2",1994-10-18,"mg",1.985
"3871","Q2",1994-10-25,"mg",2.125
"3872","Q2",1994-11-01,"mg",2.166
"3873","Q2",1994-11-08,"mg",2.21166666666667
"3874","Q2",1994-11-15,"mg",2.27
"3875","Q2",1994-11-22,"mg",2.43875
"3876","Q2",1994-11-29,"mg",2.48875
"3877","Q2",1994-12-06,"mg",2.48875
"3878","Q2",1994-12-13,"mg",2.58428571428571
"3879","Q2",1994-12-20,"mg",2.65333333333333
"3880","Q2",1994-12-27,"mg",2.744
"3881","Q3",1988-01-05,"mg",2.35909090909091
"3882","Q3",1988-01-12,"mg",2.47166666666667
"3883","Q3",1988-01-19,"mg",2.48538461538462
"3884","Q3",1988-01-26,"mg",2.52285714285714
"3885","Q3",1988-01-29,"mg",2.52285714285714
"3886","Q3",1988-01-29,"mg",2.52285714285714
"3887","Q3",1988-01-29,"mg",2.52285714285714
"3888","Q3",1988-01-29,"mg",2.52285714285714
"3889","Q3",1988-01-29,"mg",2.52285714285714
"3890","Q3",1988-01-29,"mg",2.52285714285714
"3891","Q3",1988-01-29,"mg",2.52285714285714
"3892","Q3",1988-02-02,"mg",2.556
"3893","Q3",1988-02-02,"mg",2.556
"3894","Q3",1988-02-03,"mg",2.556
"3895","Q3",1988-02-04,"mg",2.556
"3896","Q3",1988-02-09,"mg",2.57666666666667
"3897","Q3",1988-02-10,"mg",2.57666666666667
"3898","Q3",1988-02-16,"mg",2.51666666666667
"3899","Q3",1988-02-23,"mg",2.53666666666667
"3900","Q3",1988-03-01,"mg",2.597
"3901","Q3",1988-03-08,"mg",2.74888888888889
"3902","Q3",1988-03-15,"mg",2.65111111111111
"3903","Q3",1988-03-23,"mg",2.62888888888889
"3904","Q3",1988-03-29,"mg",2.62333333333333
"3905","Q3",1988-04-05,"mg",2.61444444444444
"3906","Q3",1988-04-12,"mg",2.529
"3907","Q3",1988-04-19,"mg",2.487
"3908","Q3",1988-04-26,"mg",2.321
"3909","Q3",1988-05-03,"mg",2.384
"3910","Q3",1988-05-10,"mg",2.389
"3911","Q3",1988-05-10,"mg",2.389
"3912","Q3",1988-05-10,"mg",2.389
"3913","Q3",1988-05-10,"mg",2.389
"3914","Q3",1988-05-10,"mg",2.389
"3915","Q3",1988-05-17,"mg",2.405
"3916","Q3",1988-05-24,"mg",2.376
"3917","Q3",1988-05-31,"mg",2.354
"3918","Q3",1988-06-07,"mg",2.339
"3919","Q3",1988-06-14,"mg",2.37777777777778
"3920","Q3",1988-06-21,"mg",2.466
"3921","Q3",1988-06-28,"mg",2.534
"3922","Q3",1988-07-05,"mg",2.586
"3923","Q3",1988-07-12,"mg",2.584
"3924","Q3",1988-07-19,"mg",2.574
"3925","Q3",1988-07-22,"mg",2.574
"3926","Q3",1988-07-26,"mg",2.27214285714286
"3927","Q3",1988-07-26,"mg",2.27214285714286
"3928","Q3",1988-08-02,"mg",2.25428571428571
"3929","Q3",1988-08-09,"mg",2.25928571428571
"3930","Q3",1988-08-16,"mg",2.20642857142857
"3931","Q3",1988-08-23,"mg",2.22230769230769
"3932","Q3",1988-08-24,"mg",2.22230769230769
"3933","Q3",1988-08-24,"mg",2.22230769230769
"3934","Q3",1988-08-24,"mg",2.22230769230769
"3935","Q3",1988-08-24,"mg",2.22230769230769
"3936","Q3",1988-08-24,"mg",2.22230769230769
"3937","Q3",1988-08-30,"mg",2.28461538461538
"3938","Q3",1988-09-06,"mg",2.21153846153846
"3939","Q3",1988-09-13,"mg",2.19230769230769
"3940","Q3",1988-09-20,"mg",2.13416666666667
"3941","Q3",1988-09-27,"mg",2.4775
"3942","Q3",1988-10-04,"mg",2.50125
"3943","Q3",1988-10-11,"mg",2.48875
"3944","Q3",1988-10-18,"mg",2.565
"3945","Q3",1988-10-25,"mg",2.5375
"3946","Q3",1988-11-01,"mg",2.5325
"3947","Q3",1988-11-07,"mg",2.6325
"3948","Q3",1988-11-15,"mg",2.6575
"3949","Q3",1988-11-22,"mg",2.67222222222222
"3950","Q3",1988-11-29,"mg",2.69666666666667
"3951","Q3",1988-12-06,"mg",2.71777777777778
"3952","Q3",1988-12-13,"mg",2.66
"3953","Q3",1988-12-20,"mg",2.66888888888889
"3954","Q3",1988-12-27,"mg",2.73444444444444
"3955","Q3",1989-01-03,"mg",2.74666666666667
"3956","Q3",1989-01-10,"mg",2.75111111111111
"3957","Q3",1989-01-17,"mg",2.76111111111111
"3958","Q3",1989-01-24,"mg",2.75666666666667
"3959","Q3",1989-01-31,"mg",2.75444444444444
"3960","Q3",1989-02-07,"mg",2.76222222222222
"3961","Q3",1989-02-14,"mg",2.80333333333333
"3962","Q3",1989-02-21,"mg",2.81666666666667
"3963","Q3",1989-02-28,"mg",2.81444444444444
"3964","Q3",1989-03-07,"mg",2.79222222222222
"3965","Q3",1989-03-09,"mg",2.79222222222222
"3966","Q3",1989-03-14,"mg",2.74555555555556
"3967","Q3",1989-03-21,"mg",2.71666666666667
"3968","Q3",1989-03-28,"mg",2.72555555555556
"3969","Q3",1989-04-04,"mg",2.76
"3970","Q3",1989-04-11,"mg",2.70222222222222
"3971","Q3",1989-04-18,"mg",2.73555555555556
"3972","Q3",1989-04-25,"mg",2.75777777777778
"3973","Q3",1989-05-02,"mg",2.77111111111111
"3974","Q3",1989-05-09,"mg",2.81333333333333
"3975","Q3",1989-05-16,"mg",2.87444444444444
"3976","Q3",1989-05-23,"mg",2.9
"3977","Q3",1989-05-30,"mg",2.95111111111111
"3978","Q3",1989-06-06,"mg",2.8
"3979","Q3",1989-06-13,"mg",2.84555555555556
"3980","Q3",1989-06-20,"mg",2.80666666666667
"3981","Q3",1989-06-27,"mg",2.77222222222222
"3982","Q3",1989-07-05,"mg",2.74777777777778
"3983","Q3",1989-07-11,"mg",2.76888888888889
"3984","Q3",1989-07-18,"mg",2.78111111111111
"3985","Q3",1989-07-26,"mg",2.62666666666667
